题号AZH题型AZH题目AZHAAZHBAZHCAZHDAZH答案AZH难度
42AZHCAZH第一台电子计算机使用的逻辑部件是（ ）AZH集成电路AZH大规模集成电路AZH晶体管AZH电子管AZHDAZH0
43AZHCAZH微型计算机使用的键盘上的Alt键称为（ ）AZH控制键AZH上档键AZH退格键AZH交替换档键AZHDAZH1
44AZHCAZH下列设备中，多媒体计算机所特有的设备是（     ）AZH打印机AZH视频卡AZH鼠标器AZH键盘AZHBAZH0
45AZHCAZH下列各组设备中，全部属于输入设备的一组是（ ）AZH键盘、磁盘和打印机AZH键盘、扫描仪和鼠标AZH键盘、鼠标和显示器AZH硬盘、打印机和键盘AZHBAZH0
46AZHCAZHCAD软件可用来绘制（ ）AZH机械零件图AZH建筑设计图AZH服装设计图AZH以上都对AZHDAZH1
47AZHCAZH下列存储器中存取速度最快的是（ ）AZH内存AZH硬盘AZH光盘AZH软盘AZHAAZH0
48AZHCAZH以下操作系统中，不是网络操作系统的是（ ）AZHMS-DOSAZHWindows 7AZHWindows NTAZHNovellAZHAAZH1
49AZHCAZH在微机中，1MB的准确含义是（ ）AZH1024*1024个字AZH1024*1024个字节AZH1000*1000个字节AZH1000*1000个字AZHBAZH1
50AZHCAZH在微型计算机中，通常所说的80586指的是（ ）AZH产品型号AZH主频速度AZH微机系统名称AZH中央处理器(CPU)的型号AZHDAZH1
51AZHCAZH通常人们所说的一个完整的计算机系统应该包括（ ）AZH主机、键盘和显示器AZH系统软件和应用软件AZH主机和它的外部设备AZH硬件系统和软件系统AZHDAZH0
52AZHCAZH计算机系统开机的顺序是（ ）AZH开主机再开外设AZH开显示器再开打印机AZH开主机再打开显示器AZH开外部设备再打开主机AZHDAZH1
53AZHCAZH关机时,其次序是（ ）。AZH和加电相反AZH和加电一致AZH任意AZH先关显示器后关主机AZHAAZH1
54AZHCAZHCPU不包含（ ）部分。AZH内部存储单元AZH控制单元AZH输出单元AZH运算逻辑单元AZHCAZH0
55AZHCAZHCPU由哪三部分组成（ ）。AZH运算器、控制器、寄存器AZH运算器、控制器、主存储器AZH数据寄存器、存储器、运算器AZH主存储器、辅存储器、控制器AZHAAZH0
56AZHCAZH一部典型的PC机硬件主要配置有哪些？（ ）AZH主机、鼠标、显示器和打印机。AZH主机、键盘、显示器。AZH主机、键盘、显示器和服务器。AZH主机、键盘、鼠标、显示器和扫描仪。AZHBAZH1
57AZHCAZH显示器、（ ）等是计算机的输出设备。AZH绘图仪AZH键盘AZH软盘AZH硬盘AZHAAZH0
58AZHCAZH内存储器可与CPU（ ）交换信息。AZH不AZH直接AZH部分AZH间接AZHBAZH1
59AZHCAZH计算机主机由运算器、控制器和（ ）组成。AZHCPUAZH磁盘AZH主存储器AZH累加器AZHCAZH1
60AZHCAZHWord字处理软件属于（ ）软件。AZH系统AZH应用AZH管理AZH多媒体AZHBAZH0
61AZHCAZH在EXCEL中，如果单元格中的输入内容以（ ）开始，输入的是公式。AZH=AZH!AZH*AZH^AZHAAZH1
62AZHCAZHWORD中,当保存工作文档时，工作文档被存入（ ）AZH文件AZH活动单元AZH范围AZH扩充内存AZHAAZH1
63AZHCAZHWord中，保存文档的命令出现在（ ）菜单中。AZH保存AZH编辑AZH文件AZH格式AZHCAZH0
64AZHCAZHWindows是一种（ ）的操作系统。AZH多任务、多用户AZH支持网络、字符界面AZH图形界面、多用户AZH多任务、图形界面AZHDAZH1
65AZHCAZH在word编辑状态下，当前输入的文字显示在（ ）AZH鼠标光标处AZH插入点AZH文件尾部AZH当前行尾部AZHBAZH1
66AZHCAZHExcel提供了内部已定义的样式即“常规”样式。有关“样式”的说法中，以下不正确的是（ ）。AZH所谓“样式”即一组已定义并保存了的格式集合AZH用户也可以自己创建“样式”AZH用户可以删除自定义的“样式”AZH用户也可以删除“常规”样式AZHDAZH1
67AZHCAZHExcel中，如果单元格B2中为“星期一”，那么向下拖动填充柄到B4，则B4中应为（ ）。AZH星期一AZH星期二AZH星期三AZH#refAZHCAZH1
68AZHCAZHWord中对浮动式对象的文字环绕，以下说法中不正确的是（ ）。AZH如果要将一个对象放在文字的底下作为页面的背景，可以选择“无环绕型”AZH如果在当前文档中加一“水印”效果，可以选择“穿越型”，并置“水印”对象于文字的下方AZH对于嵌入式对象，如果要实现文字环绕，则必须为之加上图文框AZH四周型文字环绕，页面上为对象留出矩形区域AZHAAZH1
69AZHCAZH下列叙述中正确的是（ ）AZH计算机病毒只能传染给可执行文件AZH计算机软件是指存储在软盘中的程序AZH计算机每次启动的过程之所以相同，是因为RAM中的所有信息在关机后不会丢失AZH硬盘虽然装在主机箱内，但它属于外存AZHDAZH0
70AZHCAZH在Windows中，启动应用程序的正确方法是（ ）AZH用鼠标双击该应用程序图标AZH将该应用程序窗口最小化成图标AZH将该应用程序窗口还原AZH将鼠标指向该应用程序图标AZHAAZH0
71AZHCAZHWindows应用环境中鼠标的拖动操作不能完成的是（ ）AZH当窗口不是最大时，可以移动窗口的位置AZH当窗口最大时，可以将窗口缩小成图标AZH当窗口有滚动条时可以实现窗口内容的滚动AZH可以将一个文件移动(或复制)到另一个目录中去AZHBAZH1
72AZHCAZH在计算机领域中，所谓"裸机"是指（ ）AZH单片机AZH单板机AZH不安装任何软件的计算机AZH只安装操作系统的计算机AZHCAZH0
73AZHCAZH在Windows下，当一个应用程序窗口被最小化后，该应用程序（ ）AZH终止运行AZH暂停运行AZH继续在后台运行AZH继续在前台运行AZHCAZH0
74AZHCAZH在Windows环境下，下列操作中与剪贴板无关的是（ ）AZH剪切AZH复制AZH粘贴AZH删除AZHDAZH0
75AZHCAZH下列各项中，不属于多媒体硬件的是（ ）AZH声卡AZH光盘驱动器AZH显示器AZH多媒体制作工具AZHDAZH0
76AZHCAZH在Word中"打开"文档的作用是（ ）AZH将指定的文档从内存中读入，并显示出来AZH为指走的文档打开一个空白窗口AZH将指定的文档从外存中读入，并显示出来AZH显示并打印指走文档的内容AZHCAZH1
77AZHCAZH在Word的编辑状态，执行编辑命令"粘贴"后（ ）AZH将文档中被选择的内容复制到当前插入点处AZH将文档中被选择的内容移到剪贴板AZH将剪贴板中的内容移到当前插入点处AZH将剪贴板中的内容拷贝到当前插入点处AZHDAZH0
78AZHCAZH当选定文件或文件夹后，不将文件或文件夹放到"回收站"中，而直接删除的操作是（ ）AZH按Delete（Del）键AZH用鼠标直接将文件或文件夹拖放到"回收站"中AZH按Shift＋Delete（Del）键AZH用"我的电脑"或"资源管理器"窗口中"文件"菜单中的删除命令AZHCAZH0
79AZHCAZH在Windows中，不能进行打开"资源管理器"窗口的操作是（ ）AZH用鼠标右键单击"开始"按钮AZH用鼠标左键单击"任务栏"空白处AZH用鼠标左键单击"开始"菜单中"程序"下的"Windows资源管理器"项AZH用鼠标右键单击"我的电脑"图标AZHBAZH1
80AZHCAZH在Windows的"资源管理器"窗口中，如果想一次选定多个分散的文件或文件夹，正确的操作是 （ ）AZH按住Ctrl键，用鼠标右键逐个选取AZH按住Ctrl键，用鼠标左键逐个选取AZH按住Shift键，用鼠标右键逐个选取AZH按住Shift键，用鼠标左键逐个选取AZHBAZH1
81AZHCAZH在Word的编辑状态，设置了标尺，可以同时显示水平标尺和垂直标尺的视图方式是 （ ）AZH普通方式AZH页面方式AZH大纲方式AZH全屏显示方式AZHBAZH0
82AZHCAZHWord主窗口的标题栏最右边显示的按钮是（ ）AZH最小化按钮AZH还原按钮AZH关闭按钮AZH最大化按钮AZHCAZH0
83AZHCAZH在Word的哪种视图方式下，可以显示分页效果（ ）AZH普通AZH大纲AZH页面AZH主控文档AZHCAZH0
84AZHCAZH进入WORD的编辑状态后，进行中文标点符号与英文标点符号之间切换的快捷键是 （ ）AZHShift+空格AZHShift+CtrlAZHShift+.AZHCtrl+.AZHDAZH0
85AZHCAZH在word的编辑状态，被编辑文档中的文字有“四号”、“五号”、“16”磅、“18”磅四种，下列关于所设定字号大小的比较中，正确的是（ ）AZH“四号”大于“五号”AZH“四号”小于“五号”AZH“16”磅大于“18”磅AZH字的大小一样，字体不同AZHAAZH0
86AZHCAZH在Windows中，当一个窗口已经最大化后，下列叙述中错误的是 （ ）AZH该窗口可以被关闭AZH该窗口可以移动AZH该窗口可以最小化AZH该窗口可以还原AZHBAZH0
87AZHCAZH在Word 2010编辑状态，包括能设定文档行间距命令的选项卡是（ ）AZH“页面设置”选项卡AZH“字体”选项卡AZH“段落”选项卡AZH“样式”选项卡AZHCAZH1
88AZHCAZH计算机中对数据进行加工与处理的部件，通常称为（ ）AZH运算器AZH控制器AZH显示器AZH存储器AZHAAZH0
89AZHCAZH存储容量1GB等于（ ）AZH1024BAZH1024KBAZH1024MBAZH1000MBAZHCAZH0
90AZHCAZH "32位微型计算机"中的32是指 （     ）。AZH微机型号AZH内存容量AZH存储单位AZH机器字长AZHDAZH0
91AZHCAZH Word中项目编号的作用是（     ）。AZH为每个标题编号AZH为每个自然段编号   AZH为每行编号 AZH以上都正确 AZHDAZH0
92AZHCAZH 不同的计算机，其指令系统也不相同，这主要取决于（     ）。AZH所用的操作系统   AZH系统的总体结构AZH所用的CPUAZH所用的程序设计语言AZHCAZH0
93AZHCAZH 计算机之所以能实现自动连续运算，是由于采用了（     ）原理。 AZH布尔逻辑　AZH存储程序 AZH数字电路AZH集成电路 AZHBAZH0
94AZHCAZH 某单位的人事档案管理程序属于（     ）。 AZH工具软件　AZH应用软件　　AZH系统软件　AZH字表处理软件 AZHBAZH0
95AZHCAZH 要把插入点光标快速移到Word文档的头部，应按组合键（     ）。AZHCtrl+PageUp AZHCtrl+↓AZHCtrl+HomeAZHCtrl+EndAZHCAZH1
96AZHCAZH在word中，复制对象后信息被（     ）。AZH保留在内存，可以被粘贴无数次AZH保留在内存，可以被粘贴1次AZH保留在剪贴板，可以被粘贴无数次AZH保留在剪贴板，可以被粘贴1次AZHCAZH1
97AZHCAZH在Word中编辑某一文档，单击该文档窗口的“最小化”按钮后（     ）。AZH不显示该文档内容，但未关闭该文档AZH该窗口和文档都被关闭AZH该文档未关闭，且继续显示AZH该窗口未关闭，但文档被关闭AZHAAZH0
98AZHCAZH"减少缩进量"和"增加缩进量"调整的是(      )AZH全文的左缩进AZH右缩进AZH选定段落的左缩进AZH所有缩进AZHCAZH0
99AZHCAZH(      )控制面版会显示从创建或打开某个文档以来在该文档中所做的所有行为及步骤，并可以撤消一步或多步操作。AZH历史记录AZHHTMLAZH行为AZH参考AZHAAZH1
100AZHCAZH（     ）不是计算机病毒的特点。AZH传染性AZH潜伏性 AZH 偶然性AZH破坏性AZHCAZH0
101AZHCAZH（     ）特点是处理的信息数据量比较大而数值计算并不十分复杂。AZH工程计算 AZH数据处理AZH自动控制  AZH实时控制AZHBAZH1
102AZHCAZH“E-mail”一词是指(      )。AZH电子邮件AZH一种新的操作系统AZH一种新的字处理软件AZH一种新的数据库软件AZHAAZH0
103AZHCAZH“冯•诺依曼计算机”的体系结构主要分为（     ）五大组成。AZH外部存储器、内部存储器、CPU、显示、打印AZH输入、输出、运算器、控制器、存储器AZH输入、输出、控制、存储、外设 AZH都不是AZHBAZH1
104AZHCAZH“计算机辅助（     ） ”的英文缩写为CAM。AZH制造 AZH设计AZH测试 AZH教学AZHAAZH0
105AZHCAZHWord的“文件”菜单中“关闭”命令的意思是（     ）。AZH关闭WORD窗口连同其中的文档窗口，并回到Windows桌面　AZH关闭当前文档窗口，并退出WindowsAZH关闭WORD窗口连同其中的文档窗口，退到DOS状态下AZH关闭当前文档窗口，不关闭WORD应用程序窗口AZHDAZH1
106AZHCAZHPowerPoint 2010的“动画”菜单中不包括下列有关动画设置的选项(      )AZH计时AZH动画效果AZH动画预览AZH幻灯片切换AZHDAZH0
107AZHCAZH1946年第一台计算机问世以来，计算机的发展经历了4个时代，它们是（     ）。AZH低档计算机、中档计算机、高档计算机、手提计算机AZH微型计算机、小型计算机、中型计算机、大型计算机AZH组装机、兼容机、品牌机、原装机AZH电子管计算机、晶体管计算机、小规模集成电路计算机、大规模及超大规模集成电路计算机AZHDAZH1
108AZHCAZH1946年世界上有了第一台电子数字计算机，奠定了至今仍然在使用的计算机（     ）。AZH外型结构AZH总线结构 AZH存取结构  AZH体系结构AZHDAZH0
109AZHCAZH1字节表示（     ）位。AZH1AZH4AZH8AZH10AZHCAZH0
110AZHCAZH4个字节是(      )个二进制位。AZH16AZH32AZH48AZH64AZHBAZH0
111AZHCAZHAccess是一种（     ）数据库管理系统。AZH发散型AZH集中型 AZH关系型AZH逻辑型AZHCAZH0
112AZHCAZHCache的中文译名是(      )AZH缓冲器AZH只读存储器AZH可编程只读存储器AZH高速缓冲存储器AZHDAZH0
113AZHCAZHCAD是计算机的主要应用领域，它的含义是（     ）。AZH计算机辅助教育    AZH计算机辅助测试AZH计算机辅助设计AZH计算机辅助管理AZHCAZH0
114AZHCAZHCAI是计算机的应用领域之一，其含义是(      )AZH计算机辅助设计AZH计算机辅助制造AZH计算机辅助测试AZH计算机辅助教学AZHDAZH0
115AZHCAZHCGA、EGA和VGA标志着（     ）的不同规格和性能。 AZH打印机　AZH存储器 AZH显示器　AZH硬盘 AZHCAZH0
116AZHCAZHCPU不能直接访问的存储器是(      )AZH外存储器AZH内存储器AZHROMAZHRAMAZHAAZH0
117AZHCAZHDRAM存储器的中文含义是（     ）。 AZH静态随机存储器AZH动态随机存储器AZH静态只读存储器AZH动态只读存储器AZHBAZH0
118AZHCAZHE-mail地址:wendiluo@yahoo.com中收件人的帐号是（     ）。AZHyahoo.com AZHyahooAZHwendiluo AZHcomAZHCAZH0
119AZHCAZHE-mail地址格式为：usename@hostname，其中usename称为（     ）AZH用户名AZH某网站名AZH某网络公司名AZH主机域名AZHAAZH0
120AZHCAZHENTER键是（     ）。 AZH输入键AZH回车换行键AZH空格键AZH换档键 AZHBAZH0
121AZHCAZHExcel的“条件格式”功能，用于对选定区域各单元格中的数值是否在指定范围内动态地为单元格自动设置格式，“条件格式”对话框提供最多(      )个条件表达式。AZH2AZH3AZH4AZH5AZHBAZH1
122AZHCAZHExcel中，如果要选取多个连续的工作表，可单击第一个工作表标签，然后按(      )键单击最后一个工作表标签。AZHCtrlAZHShiftAZHAltAZHTabAZHBAZH1
123AZHCAZHExcel的单元格名称相当于程序语言设计中的变量，可以加以引用。引用分为相对引用和绝对引用，一般情况为相对引用，实现绝对引用需要在列名或行号前插入符号(      )AZH“!”AZH“:”AZH“&”AZH“$”AZHDAZH1
124AZHCAZHExcel的工作表中，若要对一个区域中的各行数据求和，应使用(      )函数，或选用工具栏的Σ按钮进行运算。AZHaverageAZHsumAZHsunAZHsinAZHBAZH1
125AZHCAZHExcel的工作表中输入数据结束时，要取消输入数据，可按Esc键或用鼠标单击编辑栏的(      )按钮。AZH×AZH√AZHEscAZHTabAZHAAZH1
126AZHCAZHExcel的工作表中输入数据结束时，要确认输入数据，按回车、Tab键或用鼠标单击编辑栏的(      )按钮均可。AZHEscAZH√AZH×AZHTabAZHBAZH1
127AZHCAZHExcel数据列表的应用中，(      )字段进行汇总。AZH只能对一个AZH只能对两个AZH只能对多个AZH可对一个或多个AZHDAZH0
128AZHCAZHExcel数据列表的应用中，分类汇总适合于按(      )字段进行分类。AZH一个AZH两个AZH三个AZH多个AZHAAZH1
129AZHCAZHExcel中，加上填充色是指(      )AZH单元格边框的颜色AZH单元格中字体的颜色AZH单元格区域中的颜色AZH不是指颜色AZHCAZH0
130AZHCAZHExcel中，某些数据的输入和显示是不一定完全相同的，当需要计算时，一律以(      )为准。AZH输入值AZH显示值AZH平均值AZH误差值AZHAAZH1
131AZHCAZHExcel中，如果工作表被删除，则(      )用“撤销”按钮恢复。AZH可以AZH不可以AZH不一定可以AZH不一定不可以AZHBAZH1
132AZHCAZHExcel中，如果要选取多个非连续的工作表，则可通过按(      )键单击工作表标签选取。AZHCtrlAZHShiftAZHAltAZHTabAZHAAZH1
133AZHCAZHExcel中，如果移动或复制了工作表，则(      )用“撤销”按钮取消操作。AZH可以AZH不可以AZH不一定可以AZH不一定不可以AZHBAZH1
134AZHCAZHExcel中，如果在多个选中的工作表（工作表组）中的一个工作表任意单元格输入数据或设置格式，则在工作表组其它工作表的相同单元格出现(      )数据或格式。AZH不同的AZH不一定不同的AZH相同的AZH不一定相同的AZHCAZH1
135AZHCAZHExcel中，用户可以设置输入数据的有效性，在“数据有效性”选项卡可设置数据输入提示信息和输入错误提示信息，其作用是限定输入数据的(      )AZH小数的有效位AZH类型AZH范围AZH类型和范围AZHDAZH1
136AZHCAZHExcel中的“引用”可以是单元格或单元格区域，引用所代表的内容是(      )AZH数值AZH文字AZH逻辑值AZH以上值都可以AZHDAZH1
137AZHCAZHExcel中可以创建嵌入式图表，它和创建图表的数据源放置在(      )工作表中。AZH不同的AZH相邻的AZH同一张AZH另一工作簿的AZHCAZH1
138AZHCAZHExcel中使用公式，当多个运算符出现在公式中时，由高到低各运算符的优先级是(      )AZH括号、%、^、乘除、加减、&、比较符AZH括号、%、^、乘除、加减、比较符、&AZH括号、^、%、乘除、加减、&、比较符AZH括号、^、%、乘除、加减、比较符、&AZHAAZH1
140AZHCAZHHacker是指那些私闯非公开的机构网络进行破坏的人，它的中文俗称是（     ）。AZH朋克AZH海客AZH网虫AZH黑客AZHDAZH0
141AZHCAZHHTML的中文名是（    ）。AZH超连接AZH超文本AZH超文本传输协议AZH超文本标记语言AZHDAZH0
142AZHCAZHHttp://www.panda.com.cn代表国家区域名的是（     ）。AZHwwwAZHcernetAZHedu AZHcnAZHDAZH0
143AZHCAZHhttp是一种(      )AZH高级程序设计语言AZH域名AZH超文本传输协议AZH网址AZHCAZH0
144AZHCAZHI/O接口位于（     ）。 AZH主机和I/O设备之间AZH主机和总线之间 AZH总线和I/O设备之间　AZHCPU与存储器之间 AZHCAZH0
145AZHCAZHIE浏览器的收藏夹是一个专用文件夹，其中收藏的是（     ）。AZH网页的链接         AZH网页的全部内容AZH网页的部分内容AZH网页的内容和网页的链接AZHAAZH0
146AZHCAZHIE软件是（     ）。AZHMIS AZH唯一的上网工具AZH一种Web页的浏览器AZH收发电子邮件的工具AZHCAZH0
147AZHCAZHInternet服务提供商的简称是（     ）。AZHASPAZHISP  AZHUSP AZHNSPAZHBAZH0
148AZHCAZHInternet起源于（     ）。 AZH美国AZH英国AZH德国 AZH澳大利亚AZHAAZH0
149AZHCAZHInternet上，访问Web信息时用的工具是浏览器。下列（     ）就是目前常用的Web浏览器之一AZHInternet Explorer AZHOutlook ExpresAZHYahooAZHFrontPageAZHAAZH0
150AZHCAZHInternet上有许多应用，其中主要用来浏览网页信息的是（     ）。AZHE-mail AZHFTPAZHTelnetAZHWWWAZHDAZH0
151AZHCAZHInternet是（     ）类型的网络。AZH局域网AZH城域网AZH广域网AZH企业网AZHCAZH0
152AZHCAZHInternet的通信协议是(      )。AZHX.25AZHCSMA/CDAZHTCP/IPAZHCSMAAZHCAZH0
153AZHCAZHInternet网是目前世界上第一大互联网，它起源于美国，其雏形是（     ）AZHNCFC网AZHCERNET网AZHGBNET网  AZHARPANET网 AZHDAZH0
154AZHCAZHInternet域名中的域类型“com”代表单位的性质一般是（     ）。AZH通信机构AZH网络机构  AZH组织机构AZH商业机构AZHDAZH0
155AZHCAZHInternet在中国被称为因特网或（     ）。AZH网中网AZH国际互联网 AZH国际联网AZH计算机网络系统AZHBAZH0
156AZHCAZHInternet中URL的含义是（     ）。AZH统一资源定位器  AZHInternet协议AZH简单邮件传输协议AZH传输控制协议AZHAAZH0
157AZHCAZHInternet最初是由（     ）建立的。AZHIntel公司 AZHApple公司AZHMicrosoft公司AZH美国国防部AZHDAZH0
158AZHCAZHIPTV意思是（     ）。AZH网络电话AZH网络电视AZH无线视频AZH有线电视AZHBAZH0
159AZHCAZHIP地址是（     ）。AZH接入Internet的计算机地址编号AZHInternet中网络资源的地理位置AZHInternet中的子网地址AZH接入Internet的局域网AZHAAZH0
160AZHCAZHIPv4地址是Internet为每台主机分配的由32位（     ）组成的唯一标识符。AZH二进制数AZH八进制数AZH十六进制数    AZH十进制数AZHAAZH0
161AZHCAZHIP地址是一串难以记忆的数字，人们用域名来代替它，完成IP地址和域名之间转换工作的是（     ）服务器。AZHDNSAZHURLAZHUNIXAZHISDNAZHAAZH0
162AZHCAZHIPv4地址用（     ）个十进制数点分表示的AZH3AZH2AZH4AZH不能用十进制数表示AZHCAZH0
163AZHCAZHIPv4地址用4个十进制整数表示时，每个数必须小于（     ）。AZH128AZH64AZH1024AZH256AZHDAZH0
164AZHCAZHISO/OS是（     ）。AZH开放系统互连参考模型 AZHTCP/IP协议AZH网络软件 AZH网络操作系统AZHAAZH0
165AZHCAZHISP指的是（     ）。AZH因特网的专线接入方式 AZH因特网服务提供商AZH拨号上网方式AZH因特网内容供应商AZHBAZH1
166AZHCAZHMicrosoft  Office中自带的收发电子邮件的软件名称是(      )。AZHFoxmailAZHAccessAZHFrontpageAZHOutlookAZHDAZH0
